"region","age","cohort","median","iqr","mean","sd"
"australia_new zealand",49,1950,2.31006062243913,0.121583645826266,2.31006062243913,0.171945240890273
"australia_new zealand",50,1950,2.30828842738312,0.121415517557207,2.30828842738312,0.171707471611951
"australia_new zealand",51,1950,2.30653694975476,0.121246343459266,2.30653694975476,0.171468223308241
"australia_new zealand",52,1950,2.3047836868063,0.121071834032314,2.3047836868063,0.171221429709882
"australia_new zealand",53,1950,2.30300802576115,0.120889820926782,2.30300802576115,0.170964024307509
"australia_new zealand",54,1950,2.30119391254152,0.120699982233922,2.30119391254152,0.170695551853403
"australia_new zealand",55,1950,2.29932971944457,0.120503383339158,2.29932971944457,0.170417519030082
"australia_new zealand",56,1950,2.29740768787391,0.120301921779014,2.29740768787391,0.170132609359428
"australia_new zealand",57,1950,2.29541918412468,0.120097232046801,2.29541918412468,0.169843134364055
"australia_new zealand",58,1950,2.29335363444422,0.119889686534039,2.29335363444422,0.169549620685097
"australia_new zealand",59,1950,2.29119798503459,0.119677701370183,2.29119798503459,0.16924982839135
"australia_new zealand",60,1950,2.28893760184805,0.119457686057777,2.28893760184805,0.168938679752616
"australia_new zealand",61,1950,2.28655758189393,0.119224435754527,2.28655758189393,0.168608814010331
"australia_new zealand",62,1950,2.28404109995747,0.11897161113502,2.28404109995747,0.168251266004524
"australia_new zealand",63,1950,2.28137446030339,0.118694446861587,2.28137446030339,0.167859296530029
"australia_new zealand",64,1950,2.27854665088118,0.118390026045461,2.27854665088118,0.167428780483195
"australia_new zealand",65,1950,2.27554841814836,0.118057020131542,2.27554841814836,0.166957839003381
"australia_new zealand",66,1950,2.27237129436415,0.117695363842598,2.27237129436415,0.166446379774638
"australia_new zealand",67,1950,2.26900268663565,0.117305402350011,2.26900268663565,0.165894890943017
"australia_new zealand",68,1950,2.26542985957244,0.116887594665598,2.26542985957244,0.165304021649258
"australia_new zealand",69,1950,2.2616398101312,0.116442234344279,2.2616398101312,0.164674187042706
"australia_new zealand",70,1950,2.25761920603176,0.115969424333817,2.25761920603176,0.164005532713484
"australia_new zealand",71,1950,2.25335461999912,0.115469292783691,2.25335461999912,0.163298239892325
"australia_new zealand",72,1950,2.2488257392554,0.114940515747993,2.2488257392554,0.162550436236969
"australia_new zealand",73,1950,2.24401298895976,0.114382156002545,2.24401298895976,0.161760796312274
"australia_new zealand",74,1950,2.23889790466741,0.113793584902627,2.23889790466741,0.16092843108035
"australia_new zealand",75,1950,2.23346314235105,0.113174111868587,2.23346314235105,0.160052363914086
"australia_new zealand",76,1950,2.22769239035279,0.112522413896025,2.22769239035279,0.159130723802717
"australia_new zealand",77,1950,2.22155735671956,0.111832720323922,2.22155735671956,0.158155349799168
"australia_new zealand",78,1950,2.21502834552655,0.111098510341193,2.21502834552655,0.157117020083963
"australia_new zealand",79,1950,2.20807460501935,0.110313123093302,2.20807460501935,0.15600631478628
"australia_new zealand",80,1950,2.20066455534763,0.109470049655418,2.20066455534763,0.154814028896349
"australia_new zealand",81,1950,2.19276584958556,0.108563163074021,2.19276584958556,0.153531497593402
"australia_new zealand",82,1950,2.18432346432089,0.107582648866794,2.18432346432089,0.152144841103442
"australia_new zealand",83,1950,2.1752802913594,0.106519242515088,2.1752802913594,0.150640957418548
"australia_new zealand",84,1950,2.16557861245696,0.105364394950598,2.16557861245696,0.149007756330371
"australia_new zealand",85,1950,2.15516111000161,0.104110420815776,2.15516111000161,0.147234369102041
"australia_new zealand",86,1950,2.14397195785454,0.102750665110714,2.14397195785454,0.145311384142428
"australia_new zealand",87,1950,2.13191750150718,0.101270734719519,2.13191750150718,0.143218446511832
"australia_new zealand",88,1950,2.11890087061834,0.0996564243820037,2.11890087061834,0.140935466938638
"australia_new zealand",89,1950,2.10482356962288,0.0978939822889209,2.10482356962288,0.138442997427703
"australia_new zealand",90,1950,2.08958675707846,0.0959702738576933,2.08958675707846,0.13572246287421
"australia_new zealand",91,1950,2.0730924688229,0.0938729417335726,2.0730924688229,0.132756387339478
"australia_new zealand",92,1950,2.05515101824429,0.0915774478000819,2.05515101824429,0.12951006868639
"australia_new zealand",93,1950,2.03556013856633,0.0890619827077761,2.03556013856633,0.125952663837175
"australia_new zealand",94,1950,2.01411139383013,0.0863088059344677,2.01411139383013,0.122059083904752
"australia_new zealand",95,1950,1.9905951366525,0.0833049538991144,1.9905951366525,0.117810995616993
"australia_new zealand",96,1950,1.96480534775953,0.0800429391381436,1.96480534775953,0.113197810101367
"australia_new zealand",97,1950,1.93639897253607,0.0764955795458002,1.93639897253607,0.108181086055261
"australia_new zealand",98,1950,1.90504275467459,0.0726418058043525,1.90504275467459,0.102731026963788
"australia_new zealand",99,1950,1.87042668297072,0.068467951655506,1.87042668297072,0.0968283058191222
"australia_new zealand",100,1950,1.83227334149677,0.0639684511557759,1.83227334149677,0.0904650511884991
"australia_new zealand",15,1951,0.0565714394619337,0.00888889477386743,0.0565714394619337,0.0125707955437107
"australia_new zealand",16,1951,0.138652480394568,0.0199866901811702,0.138652480394568,0.0282654483211601
"australia_new zealand",17,1951,0.244630164968864,0.0328873094288502,0.244630164968864,0.0465096790242404
"australia_new zealand",18,1951,0.372897870731237,0.047182413890517,0.372897870731237,0.0667260096294699
"australia_new zealand",19,1951,0.521858523289426,0.0624604021134368,0.521858523289426,0.0883323477800994
"australia_new zealand",20,1951,0.688022169887518,0.0782904827459092,0.688022169887518,0.110719462504002
"australia_new zealand",21,1951,0.847194465061721,0.091114296426816,0.847194465061721,0.128855073732886
"australia_new zealand",22,1951,1.00070284706679,0.101250847811099,1.00070284706679,0.14319032217623
"australia_new zealand",23,1951,1.14986266867818,0.109021327402222,1.14986266867818,0.154179439800139
"australia_new zealand",24,1951,1.29597676877507,0.114750335064852,1.29597676877507,0.16228148013557
"australia_new zealand",25,1951,1.44178033300935,0.118731717247213,1.44178033300935,0.167912004814856
"australia_new zealand",26,1951,1.57242967155992,0.121171371978029,1.57242967155992,0.171362197622685
"australia_new zealand",27,1951,1.68863253132706,0.122237010725211,1.68863253132706,0.172869238391539
"australia_new zealand",28,1951,1.7910973420867,0.122091314703948,1.7910973420867,0.172663193102285
"australia_new zealand",29,1951,1.88053362642374,0.120891135718176,1.88053362642374,0.170965883703331
"australia_new zealand",30,1951,1.95795555605965,0.118921634715643,1.95795555605965,0.168180588674442
"australia_new zealand",31,1951,2.02704677269948,0.117593622741596,2.02704677269948,0.16630249612975
"australia_new zealand",32,1951,2.08710193406094,0.116780095015406,2.08710193406094,0.165151994186005
"australia_new zealand",33,1951,2.13742346104344,0.116358311650152,2.13742346104344,0.16455550243048
"australia_new zealand",34,1951,2.17732443168397,0.116211209641998,2.17732443168397,0.164347468775497
"australia_new zealand",35,1951,2.20615241447956,0.116225964672466,2.20615241447956,0.164368335539699
"australia_new zealand",36,1951,2.23144415325698,0.116408501976273,2.23144415325698,0.16462648227038
"australia_new zealand",37,1951,2.25258604367599,0.116676444976426,2.25258604367599,0.16500541089514
"australia_new zealand",38,1951,2.26895862668318,0.116945157636182,2.26895862668318,0.165385427982947
"australia_new zealand",39,1951,2.27993294492903,0.117128629234495,2.27993294492903,0.165644896005592
"australia_new zealand",40,1951,2.28486803419711,0.117140403823289,2.28486803419711,0.165661547788757
"australia_new zealand",41,1951,2.28883892077377,0.117159002889241,2.28883892077377,0.165687850840074
"australia_new zealand",42,1951,2.29168803154393,0.11716548610972,2.29168803154393,0.165697019498403
"australia_new zealand",43,1951,2.29325952841122,0.117138184235239,2.29325952841122,0.165658408817233
"australia_new zealand",44,1951,2.29340812299077,0.117052524129715,2.29340812299077,0.165537267134246
"australia_new zealand",45,1951,2.29200124715759,0.116881119062929,2.29200124715759,0.165294863764138
"australia_new zealand",46,1951,2.29022897686027,0.11668051874622,2.29022897686027,0.165011172075633
"australia_new zealand",47,1951,2.28847323849324,0.116496755355997,2.28847323849324,0.164751291396911
"australia_new zealand",48,1951,2.28674770011954,0.11632427047002,2.28674770011954,0.164507360931858
"australia_new zealand",49,1951,2.28505435571846,0.116157580362283,2.28505435571846,0.164271625520783
"australia_new zealand",50,1951,2.28338339547335,0.115991735260945,2.28338339547335,0.164037085129218
"australia_new zealand",51,1951,2.28171624825652,0.115822962116197,2.28171624825652,0.163798403858951
"australia_new zealand",52,1951,2.2800336711541,0.115648770828602,2.2800336711541,0.163552060177588
"australia_new zealand",53,1951,2.27832057436928,0.115468538489459,2.27832057436928,0.163297173159193
"australia_new zealand",54,1951,2.27656612440292,0.115283174766788,2.27656612440292,0.163035029268621
"australia_new zealand",55,1951,2.2747634254204,0.115094654766637,2.2747634254204,0.162768421727627
"australia_new zealand",56,1951,2.27290786698378,0.114905203839629,2.27290786698378,0.162500497657248
"australia_new zealand",57,1951,2.27098989813953,0.114715381613267,2.27098989813953,0.162232048490287
"australia_new zealand",58,1951,2.26899732948559,0.114523988679645,2.26899732948559,0.161961378007817
"australia_new zealand",59,1951,2.26691605743176,0.114327904404659,2.26691605743176,0.161684072966764
"australia_new zealand",60,1951,2.26473120691164,0.114122287633941,2.26473120691164,0.161393286940963
"australia_new zealand",61,1951,2.26242883378968,0.113901516575176,2.26242883378968,0.161081069515478
"australia_new zealand",62,1951,2.2599943559365,0.113660379519621,2.2599943559365,0.160740050221122
"australia_new zealand",63,1951,2.25741589915112,0.113395387617395,2.25741589915112,0.160365295079074
"australia_new zealand",64,1951,2.25468351771735,0.11310466595788,2.25468351771735,0.159954152565312
"australia_new zealand",65,1951,2.25178828727901,0.112787692600967,2.25178828727901,0.159505884545054
"australia_new zealand",66,1951,2.24872154408114,0.112444966640065,2.24872154408114,0.159021196842971
"australia_new zealand",67,1951,2.2454706596731,0.112076871364886,2.2454706596731,0.158500631512566
"australia_new zealand",68,1951,2.2420228277662,0.111683723810124,2.2420228277662,0.157944636908609
"australia_new zealand",69,1951,2.2383649278175,0.111265654879965,2.2383649278175,0.15735339815757
"australia_new zealand",70,1951,2.23448361396455,0.110822697473322,2.23448361396455,0.156726961785543
"australia_new zealand",71,1951,2.23036584779477,0.110355113575868,2.23036584779477,0.156065698296216
"australia_new zealand",72,1951,2.2259925275168,0.109861786990924,2.2259925275168,0.155368029149108
"australia_new zealand",73,1951,2.2213454184472,0.109341830035209,2.2213454184472,0.154632698970487
"australia_new zealand",74,1951,2.21640726372291,0.10879434080679,2.21640726372291,0.153858432278403
"australia_new zealand",75,1951,2.21116174367629,0.108217928010678,2.21116174367629,0.153043261484617
"australia_new zealand",76,1951,2.20559328045757,0.107610329624173,2.20559328045757,0.152183987605946
"australia_new zealand",77,1951,2.19967393861119,0.106965614616122,2.19967393861119,0.151272222897693
"australia_new zealand",78,1951,2.19337439633157,0.106277585402793,2.19337439633157,0.150299202652895
"australia_new zealand",79,1951,2.1866642079186,0.105540060514183,2.1866642079186,0.149256184952835
"australia_new zealand",80,1951,2.1795119316999,0.104747124436296,2.1795119316999,0.148134803997392
"australia_new zealand",81,1951,2.171885397126,0.103893239192913,2.171885397126,0.146927227905489
"australia_new zealand",82,1951,2.16373117781095,0.102968965885994,2.16373117781095,0.145620108059504
"australia_new zealand",83,1951,2.15499455390044,0.101965498242385,2.15499455390044,0.144200990508511
"australia_new zealand",84,1951,2.14562047193705,0.100874788369714,2.14562047193705,0.142658493813965
"australia_new zealand",85,1951,2.1355545944705,0.0996897040249825,2.1355545944705,0.14098253146109
"australia_new zealand",86,1951,2.12474411940763,0.0984041246381588,2.12474411940763,0.139164447656737
"australia_new zealand",87,1951,2.1130977853643,0.0970038335043935,2.1130977853643,0.137184136944095
"australia_new zealand",88,1951,2.10052126588067,0.0954748280128714,2.10052126588067,0.135021796641041
"australia_new zealand",89,1951,2.08691847877222,0.0938034971080954,2.08691847877222,0.132658177808294
"australia_new zealand",90,1951,2.07219284168603,0.0919767891265981,2.07219284168603,0.130074822606365
"australia_new zealand",91,1951,2.05624870245428,0.0899825303529909,2.05624870245428,0.127254514801848
"australia_new zealand",92,1951,2.0388995624362,0.087796778111858,2.0388995624362,0.124163394338451
"australia_new zealand",93,1951,2.01994790746287,0.0853990295374292,2.01994790746287,0.120772465785333
"australia_new zealand",94,1951,1.99919014427284,0.0827729487984183,1.99919014427284,0.117058626788337
"australia_new zealand",95,1951,1.97642150662553,0.0799070933443637,1.97642150662553,0.113005695137412
"australia_new zealand",96,1951,1.95144068620107,0.0767953182285579,1.95144068620107,0.108604980565584
"australia_new zealand",97,1951,1.92390915488855,0.0734098273172061,1.92390915488855,0.10381717340346
"australia_new zealand",98,1951,1.89349984128636,0.0697288084265144,1.89349984128636,0.0986114265648925
"australia_new zealand",99,1951,1.85990741151086,0.0657374361982719,1.85990741151086,0.0929667738272323
"australia_new zealand",100,1951,1.82285745627775,0.0614285601053368,1.82285745627775,0.0868731028180183
"australia_new zealand",15,1952,0.0563870405156571,0.00872361103181664,0.0563870405156571,0.0123370490340626
"australia_new zealand",16,1952,0.137486627432243,0.0194535110398986,0.137486627432243,0.0275114191483994
"australia_new zealand",17,1952,0.241687499269732,0.0317814366538113,0.241687499269732,0.0449457387475212
"australia_new zealand",18,1952,0.367387367374264,0.0452962541418472,0.367387367374264,0.0640585769320988
"australia_new zealand",19,1952,0.511167104074709,0.0595492510140008,0.511167104074709,0.0842153584131597
"australia_new zealand",20,1952,0.668950209102275,0.0741405743617555,0.668950209102275,0.104850605784526
"australia_new zealand",21,1952,0.820406524460063,0.0858795795448605,0.820406524460063,0.121452066123241
"australia_new zealand",22,1952,0.966854825229855,0.0950887143920123,0.966854825229855,0.134475749521805
"australia_new zealand",23,1952,1.10960106151631,0.102093452573016,1.10960106151631,0.144381945258254
"australia_new zealand",24,1952,1.25135580017275,0.107206436912328,1.25135580017275,0.151612797055111
"australia_new zealand",25,1952,1.3966693796808,0.11064540434363,1.3966693796808,0.156476231437016
"australia_new zealand",26,1952,1.52716981476397,0.112630585714887,1.52716981476397,0.159283701856018
"australia_new zealand",27,1952,1.6435691559213,0.113326095101165,1.6435691559213,0.16026730066285
"australia_new zealand",28,1952,1.74658039928629,0.112890314251622,1.74658039928629,0.159651013475204
"australia_new zealand",29,1952,1.83715145239231,0.111603235563593,1.83715145239231,0.157830809338752
"australia_new zealand",30,1952,1.91760040434563,0.11027049993883,1.91760040434563,0.155946036543155
"australia_new zealand",31,1952,1.98937056127168,0.109515808858258,1.98937056127168,0.154878742181608
"australia_new zealand",32,1952,2.05176300035603,0.10921584948297,2.05176300035603,0.154454535564914
"australia_new zealand",33,1952,2.10408868382148,0.109252587676961,2.10408868382148,0.154506491217114
"australia_new zealand",34,1952,2.14568368837228,0.109509514859282,2.14568368837228,0.154869841122895
"australia_new zealand",35,1952,2.17649643723586,0.109828722627508,2.17649643723586,0.155321269077934
"australia_new zealand",36,1952,2.20348017262912,0.110279733633998,2.20348017262912,0.155959094960092
"australia_new zealand",37,1952,2.22601127586461,0.110776722857942,2.22601127586461,0.156661943860947
"australia_new zealand",38,1952,2.24345798297147,0.111232168419135,2.24345798297147,0.157306041150509
"australia_new zealand",39,1952,2.25517775893369,0.111557960167546,2.25517775893369,0.157766780259621
"australia_new zealand",40,1952,2.26056903823263,0.111667431001784,2.26056903823263,0.157921595398084
"australia_new zealand",41,1952,2.26490915691396,0.111771552959602,2.26490915691396,0.158068846082972
"australia_new zealand",42,1952,2.26804305375591,0.111849741490228,2.26804305375591,0.158179421363406
"australia_new zealand",43,1952,2.26982514380084,0.111878608499551,2.26982514380084,0.158220245479494
"australia_new zealand",44,1952,2.27012187349947,0.111831935064649,2.27012187349947,0.158154239274854
"australia_new zealand",45,1952,2.26882518347759,0.111683942649453,2.26882518347759,0.157944946394156
"australia_new zealand",46,1952,2.2671544150351,0.111499417852753,2.2671544150351,0.157683988924068
"australia_new zealand",47,1952,2.2655093684899,0.1113265680469,2.2655093684899,0.157439542384377
"australia_new zealand",48,1952,2.26389414735163,0.111160426154141,2.26389414735163,0.157204582266359
"australia_new zealand",49,1952,2.26230116492714,0.110996436351592,2.26230116492714,0.156972665663504
"australia_new zealand",50,1952,2.2607138347103,0.110831061749554,2.2607138347103,0.15673879065843
"australia_new zealand",51,1952,2.25911642609345,0.110662201515858,2.25911642609345,0.156499986225791
"australia_new zealand",52,1952,2.25749505132183,0.110488951563062,2.25749505132183,0.156254973792866
"australia_new zealand",53,1952,2.25583981859545,0.110312021535477,2.25583981859545,0.156004756948264
"australia_new zealand",54,1952,2.25414473725676,0.110133362976875,2.25414473725676,0.155752095591657
"australia_new zealand",55,1952,2.25240626388326,0.109955428656617,2.25240626388326,0.155500458462735
"australia_new zealand",56,1952,2.25061889926503,0.109779514498516,2.25061889926503,0.155251678274535
"australia_new zealand",57,1952,2.24877138666736,0.109604739624904,2.24877138666736,0.155004509277911
"australia_new zealand",58,1952,2.24685027613511,0.109428420391372,2.24685027613511,0.154755156226543
"australia_new zealand",59,1952,2.24484088635804,0.10924611146508,2.24484088635804,0.154497332470439
"australia_new zealand",60,1952,2.24272891522642,0.109052329005811,2.24272891522642,0.154223282688391
"australia_new zealand",61,1952,2.24050255507533,0.108842361202313,2.24050255507533,0.153926343373023
"australia_new zealand",62,1952,2.23814916808352,0.108612197556821,2.23814916808352,0.153600842824003
"australia_new zealand",63,1952,2.23565814615865,0.108359399391219,2.23565814615865,0.153243332229665
"australia_new zealand",64,1952,2.23302011074148,0.108082941076127,2.23302011074148,0.152852361131032
"australia_new zealand",65,1952,2.23022615311414,0.107782911596077,2.23022615311414,0.152428055371232
"australia_new zealand",66,1952,2.22726768872633,0.107460002770494,2.22726768872633,0.151971393330683
"australia_new zealand",67,1952,2.22413209971759,0.107114521138229,2.22413209971759,0.151482808520783
"australia_new zealand",68,1952,2.22080648790538,0.10674662327157,2.22080648790538,0.150962522368185
"australia_new zealand",69,1952,2.2172776505152,0.106356291647316,2.2172776505152,0.150410510091342
"australia_new zealand",70,1952,2.21353245195329,0.105943540170287,2.21353245195329,0.149826791354639
"australia_new zealand",71,1952,2.20955881267355,0.10550871370769,2.20955881267355,0.149211853873955
"australia_new zealand",72,1952,2.20533887316244,0.105050736761614,2.20533887316244,0.14856417666556
"australia_new zealand",73,1952,2.20085557993818,0.104568527260116,2.20085557993818,0.147882229448637
"australia_new zealand",74,1952,2.19609271082074,0.104060630276264,2.19609271082074,0.147163954645785
"australia_new zealand",75,1952,2.19103469271766,0.103524873161214,2.19103469271766,0.146406279667543
"australia_new zealand",76,1952,2.18566620564248,0.102958834403059,2.18566620564248,0.145605779978932
"australia_new zealand",77,1952,2.1799596127593,0.102356827884447,2.1799596127593,0.144754414195673
"australia_new zealand",78,1952,2.17388586149843,0.10171305739697,2.17388586149843,0.143843985241229
"australia_new zealand",79,1952,2.16741466016148,0.101021872554784,2.16741466016148,0.142866502263301
"australia_new zealand",80,1952,2.16051478814885,0.100277914626114,2.16051478814885,0.141814386870741
"australia_new zealand",81,1952,2.15315551631413,0.0994760250946993,2.15315551631413,0.14068034381989
"australia_new zealand",82,1952,2.14528562159447,0.0986072091411976,2.14528562159447,0.139451652515242
"australia_new zealand",83,1952,2.13685284410954,0.0976631356626219,2.13685284410954,0.138116530997964
"australia_new zealand",84,1952,2.12780488423415,0.096636277392534,2.12780488423415,0.13666433410577
"australia_new zealand",85,1952,2.1180902141776,0.0955200120549708,2.1180902141776,0.135085696526181
"australia_new zealand",86,1952,2.10765828811383,0.0943084750109184,2.10765828811383,0.133372324407165
"australia_new zealand",87,1952,2.09642024951068,0.0929876377793857,2.09642024951068,0.131504378480645
"australia_new zealand",88,1952,2.08428409530601,0.0915436354793093,2.08428409530601,0.129462250843778
"australia_new zealand",89,1952,2.07115594703489,0.0899629424037975,2.07115594703489,0.12722681325844
"australia_new zealand",90,1952,2.05694148647906,0.0882326815557795,2.05694148647906,0.124779854900729
"australia_new zealand",91,1952,2.04154872910866,0.0863414850667272,2.04154872910866,0.1221052991768
"australia_new zealand",92,1952,2.02479553249644,0.0842666234065907,2.02479553249644,0.119171001676987
"australia_new zealand",93,1952,2.00648891255694,0.0819889014305004,2.00648891255694,0.115949816367085
"australia_new zealand",94,1952,1.98642991790094,0.0794934000623295,1.98642991790094,0.112420644487296
"australia_new zealand",95,1952,1.96441834286907,0.0767699406353026,1.96441834286907,0.108569091229022
"australia_new zealand",96,1952,1.94025878396604,0.0738123940558109,1.94025878396604,0.104386488744955
"australia_new zealand",97,1952,1.91361941898349,0.0705922993276418,1.91361941898349,0.0998325871082524
"australia_new zealand",98,1952,1.88417859231674,0.0670868094917612,1.88417859231674,0.0948750758395889
"australia_new zealand",99,1952,1.85163488395114,0.0632796632145203,1.85163488395114,0.0894909579403758
"australia_new zealand",100,1952,1.81571668748111,0.0591625423182354,1.81571668748111,0.0836684697309206
"australia_new zealand",15,1953,0.0562007223763003,0.00855640785353791,0.0562007223763003,0.012100588031669
"australia_new zealand",16,1953,0.136317890191291,0.0189150946240219,0.136317890191291,0.0267499833508622
"australia_new zealand",17,1953,0.238743870644734,0.0306652917955721,0.238743870644734,0.0433672715514265
"australia_new zealand",18,1953,0.360130202792795,0.0433402752001091,0.360130202792795,0.0612924049849767
"australia_new zealand",19,1953,0.496488504928838,0.0565181328398234,0.496488504928838,0.0799287099820825
"australia_new zealand",20,1953,0.645902450898686,0.069862326763798,0.645902450898686,0.0988002500083041
"australia_new zealand",21,1953,0.789646172195175,0.0805122730867324,0.789646172195175,0.113861548536743
"australia_new zealand",22,1953,0.929028920860674,0.08879434663164,0.929028920860674,0.125574169268523
"australia_new zealand",23,1953,1.0667368866709,0.0950400231379482,1.0667368866709,0.134406889689939
"australia_new zealand",24,1953,1.20726214068527,0.0995079415024052,1.20726214068527,0.14072548043653
"australia_new zealand",25,1953,1.35206525311923,0.102412531791747,1.35206525311923,0.144833191416854
"australia_new zealand",26,1953,1.48239918813161,0.103948247166855,1.48239918813161,0.147005020928278
"australia_new zealand",27,1953,1.59898069432756,0.104274945879505,1.59898069432756,0.147467042678516
"australia_new zealand",28,1953,1.70269143506709,0.103667371786714,1.70269143506709,0.146607803156345
"australia_new zealand",29,1953,1.79551691694578,0.102900031352539,1.79551691694578,0.145522619907377
"australia_new zealand",30,1953,1.87898606078265,0.102200134625685,1.87898606078265,0.144532816464
"australia_new zealand",31,1953,1.95343438536752,0.102018487091494,1.95343438536752,0.144275928057576
"australia_new zealand",32,1953,2.01817096770322,0.102236212760769,2.01817096770322,0.144583838651941
"australia_new zealand",33,1953,2.07252058064537,0.10273314367816,2.07252058064537,0.145286605094878
"australia_new zealand",34,1953,2.11618910157604,0.103278577243281,2.11618910157604,0.146057964640046
"australia_new zealand",35,1953,2.14900538990787,0.103912650271272,2.14900538990787,0.146954679315766
"australia_new zealand",36,1953,2.17768991966347,0.104638977293291,2.17768991966347,0.147981860841022
"australia_new zealand",37,1953,2.20160772198877,0.105368597524107,2.20160772198877,0.149013699666824
"australia_new zealand",38,1953,2.22011428403158,0.106011660679391,2.22011428403158,0.14992312830249
"australia_new zealand",39,1953,2.23250417445715,0.106435295075735,2.23250417445715,0.150522237811287
"australia_new zealand",40,1953,2.23833974592763,0.106640846292294,2.23833974592763,0.150812931129507
"australia_new zealand",41,1953,2.24304072258661,0.106827685941706,2.24304072258661,0.151077162295693
"australia_new zealand",42,1953,2.24646129107546,0.10697362171979,2.24646129107546,0.151283546652296
"australia_new zealand",43,1953,2.24846686555687,0.10705363876535,2.24846686555687,0.151396707843348
"australia_new zealand",44,1953,2.24895189540288,0.107040573666553,2.24895189540288,0.151378231003436
"australia_new zealand",45,1953,2.24778594655415,0.106911426405894,2.24778594655415,0.151195589195869
"australia_new zealand",46,1953,2.2462233122919,0.106738019308708,2.2462233122919,0.150950354527215
"australia_new zealand",47,1953,2.24468638252094,0.106571721575085,2.24468638252094,0.150715174016935
"australia_new zealand",48,1953,2.24316979143213,0.106408343068679,2.24316979143213,0.150484121917374
"australia_new zealand",49,1953,2.24165900146635,0.10624456796489,2.24165900146635,0.150252508944418
"australia_new zealand",50,1953,2.24014001376323,0.106078471291934,2.24014001376323,0.150017612776858
"australia_new zealand",51,1953,2.23860211605082,0.10590948930103,2.23860211605082,0.149778636153525
"australia_new zealand",52,1953,2.23703651778246,0.10573810654909,2.23703651778246,0.149536264341375
"australia_new zealand",53,1953,2.23543820766266,0.10556617507463,2.23543820766266,0.149293116518395
"australia_new zealand",54,1953,2.23380468929886,0.10539625163383,2.23380468929886,0.14905280848385
"australia_new zealand",55,1953,2.23213164881206,0.105230037929012,2.23213164881206,0.148817746808244
"australia_new zealand",56,1953,2.23041177526686,0.10506751198418,2.23041177526686,0.148587900412826
"australia_new zealand",57,1953,2.22863236957169,0.104906378743202,2.22863236957169,0.148360023598085
