"region","age","cohort","median","iqr"
"australia_new zealand",83,1950,3713.14997629765,991.212119995606
"australia_new zealand",84,1950,3823.20871636667,1022.91478765446
"australia_new zealand",85,1950,3910.49658585763,1049.34263508384
"australia_new zealand",86,1950,3984.00440300589,1072.51656964564
"australia_new zealand",87,1950,4040.635154447,1091.70636852813
"australia_new zealand",88,1950,4077.18341521539,1106.10603198525
"australia_new zealand",89,1950,4059.29538303861,1106.48030511334
"australia_new zealand",90,1950,3985.48348455519,1092.23801756737
"australia_new zealand",91,1950,3877.00953611745,1068.88278848436
"australia_new zealand",92,1950,3734.11418437501,1036.56593185836
"australia_new zealand",93,1950,3557.37877861697,995.321593888865
"australia_new zealand",94,1950,3313.78292967375,937.82522363591
"australia_new zealand",95,1950,3015.01263500013,866.042492821146
"australia_new zealand",96,1950,2689.93490591577,786.543983316848
"australia_new zealand",97,1950,2348.38955233393,700.866859048769
"australia_new zealand",98,1950,2002.19411220503,611.335881134425
"australia_new zealand",99,1950,1664.24781140839,520.928770664236
"australia_new zealand",100,1950,0,NA
"australia_new zealand",15,1951,942.795890511838,232.174291838684
"australia_new zealand",16,1951,1243.74297018195,314.004776579226
"australia_new zealand",17,1951,1525.74699734493,392.111788547243
"australia_new zealand",18,1951,1781.84098485049,463.805804142268
"australia_new zealand",19,1951,1982.26978278477,519.424861080088
"australia_new zealand",20,1951,1915.43051206171,506.141752915677
"australia_new zealand",21,1951,1833.97981509316,486.080442427512
"australia_new zealand",22,1951,1746.00154979235,462.054447529229
"australia_new zealand",23,1951,1660.25179095479,437.314525585505
"australia_new zealand",24,1951,1597.44631436662,418.664727474423
"australia_new zealand",25,1951,1419.53789835219,369.089198377648
"australia_new zealand",26,1951,1268.41485637485,328.950970585344
"australia_new zealand",27,1951,1141.85093533903,296.595066385341
"australia_new zealand",28,1951,1037.07975825333,270.059414995527
"australia_new zealand",29,1951,954.171760254313,247.827710663025
"australia_new zealand",30,1951,907.324041333713,229.893563430083
"australia_new zealand",31,1951,871.691536796418,213.466147294111
"australia_new zealand",32,1951,844.107421263516,198.451329943746
"australia_new zealand",33,1951,820.163565145446,184.669498027531
"australia_new zealand",34,1951,794.254439780075,171.69157569726
"australia_new zealand",35,1951,808.190492196082,170.835994654243
"australia_new zealand",36,1951,811.373359757765,169.166663932038
"australia_new zealand",37,1951,806.537710332387,167.038954125761
"australia_new zealand",38,1951,798.893805396427,165.709624291444
"australia_new zealand",39,1951,795.433890806063,167.150325505438
"australia_new zealand",40,1951,826.255813405657,179.298356317774
"australia_new zealand",41,1951,865.529964908878,195.319370037644
"australia_new zealand",42,1951,907.80068114845,213.094065903471
"australia_new zealand",43,1951,945.761274322375,229.905175881797
"australia_new zealand",44,1951,970.831932152841,242.67714835649
"australia_new zealand",45,1951,980.73959845767,250.080077050945
"australia_new zealand",46,1951,975.361789735982,251.87045271669
"australia_new zealand",47,1951,959.892359911664,249.611567277527
"australia_new zealand",48,1951,941.297789481301,245.376395308135
"australia_new zealand",49,1951,926.690897814125,241.3675227889
"australia_new zealand",50,1951,921.623538955113,239.454851482451
"australia_new zealand",51,1951,926.881533723363,240.121662289781
"australia_new zealand",52,1951,940.613912322943,243.183194451062
"australia_new zealand",53,1951,960.800791752247,248.336604629167
"australia_new zealand",54,1951,985.371136837444,255.182924260483
"australia_new zealand",55,1951,1013.05148508432,263.392534291741
"australia_new zealand",56,1951,1046.10193387544,273.313557518216
"australia_new zealand",57,1951,1085.39076093308,284.865611285813
"australia_new zealand",58,1951,1131.2917747665,297.794622769391
"australia_new zealand",59,1951,1183.39662898614,311.68136651182
"australia_new zealand",60,1951,1240.80822179685,326.139897676819
"australia_new zealand",61,1951,1303.92946775419,341.392733345625
"australia_new zealand",62,1951,1371.69281083346,357.470733728418
"australia_new zealand",63,1951,1443.45340184448,374.493079627261
"australia_new zealand",64,1951,1518.6709557814,392.588533975629
"australia_new zealand",65,1951,1597.40579407809,411.970219828744
"australia_new zealand",66,1951,1681.67672708357,433.221824881872
"australia_new zealand",67,1951,1771.34555031745,456.305045056783
"australia_new zealand",68,1951,1866.33336097885,481.162111668265
"australia_new zealand",69,1951,1965.60885424126,507.506475894532
"australia_new zealand",70,1951,2068.73014325386,535.268058208406
"australia_new zealand",71,1951,2178.1558318924,564.959515397621
"australia_new zealand",72,1951,2293.06170755855,596.398501130367
"australia_new zealand",73,1951,2412.51971632397,629.323712367978
"australia_new zealand",74,1951,2533.53462395406,662.951369125149
"australia_new zealand",75,1951,2654.83056500229,696.796160176557
"australia_new zealand",76,1951,2780.92506874609,731.667532235402
"australia_new zealand",77,1951,2911.58119831294,767.535769814936
"australia_new zealand",78,1951,3046.47348278902,804.405796665713
"australia_new zealand",79,1951,3178.4714961522,840.502776883123
"australia_new zealand",80,1951,3306.31264327682,875.629030690292
"australia_new zealand",81,1951,3436.84761698516,911.41844234096
"australia_new zealand",82,1951,3568.46285177273,947.645222211148
"australia_new zealand",83,1951,3699.05521430291,983.932350431813
"australia_new zealand",84,1951,3810.60406755074,1015.85724778453
"australia_new zealand",85,1951,3899.35405166013,1042.52132632093
"australia_new zealand",86,1951,3974.8662875754,1066.04133390582
"australia_new zealand",87,1951,4033.98643812837,1085.69003810483
"australia_new zealand",88,1951,4073.52231993424,1100.6868375265
"australia_new zealand",89,1951,4059.0698658081,1101.80909655046
"australia_new zealand",90,1951,3988.93426078871,1088.47040073576
"australia_new zealand",91,1951,3884.72489891372,1066.28113630763
"australia_new zealand",92,1951,3746.23667427173,1035.30369371142
"australia_new zealand",93,1951,3573.77676061185,995.508950215382
"australia_new zealand",94,1951,3333.75331558007,939.47228154566
"australia_new zealand",95,1951,3037.60660690719,869.07775379834
"australia_new zealand",96,1951,2714.3968511124,790.736744370377
"australia_new zealand",97,1951,2373.5355069604,705.889523335628
"australia_new zealand",98,1951,2026.89212421648,616.861783364705
"australia_new zealand",99,1951,1687.58286817806,526.651915480974
"australia_new zealand",100,1951,0,NA
"australia_new zealand",15,1952,940.437709684165,232.971287789052
"australia_new zealand",16,1952,1233.61438008821,312.712656127911
"australia_new zealand",17,1952,1503.72064073213,387.039096394896
"australia_new zealand",18,1952,1721.58582578072,446.638961179336
"australia_new zealand",19,1952,1870.71092940034,485.613105504446
"australia_new zealand",20,1952,1792.35785995684,466.839288393807
"australia_new zealand",21,1952,1705.67979899059,443.780954660638
"australia_new zealand",22,1952,1619.6952349804,419.692325884375
"australia_new zealand",23,1952,1555.3458107937,401.294823725275
"australia_new zealand",24,1952,1534.27886133787,395.49072617706
"australia_new zealand",25,1952,1375.31712221393,353.428078690636
"australia_new zealand",26,1952,1239.76920185653,319.087378737472
"australia_new zealand",27,1952,1124.94818352583,290.515155989361
"australia_new zealand",28,1952,1030.21134362382,265.996317731367
"australia_new zealand",29,1952,962.748812632227,245.073226467421
"australia_new zealand",30,1952,917.814923690008,226.738804547487
"australia_new zealand",31,1952,881.750943194083,209.90148466348
"australia_new zealand",32,1952,850.36878007017,194.404980415038
"australia_new zealand",33,1952,818.354637570535,179.923453224275
"australia_new zealand",34,1952,783.972870068462,166.898428471432
"australia_new zealand",35,1952,786.083844718901,164.669489152776
"australia_new zealand",36,1952,782.094685145581,162.369698160479
"australia_new zealand",37,1952,776.390240540988,160.939916338947
"australia_new zealand",38,1952,775.349430260584,162.121002762573
"australia_new zealand",39,1952,784.980697911765,167.737936978488
"australia_new zealand",40,1952,826.67465529315,183.254257207089
"australia_new zealand",41,1952,871.347054445629,200.76107171568
"australia_new zealand",42,1952,912.213248059258,217.706682783789
"australia_new zealand",43,1952,940.952114112009,231.082696903454
"australia_new zealand",44,1952,950.575411076849,238.357115804604
"australia_new zealand",45,1952,947.667145125744,241.003547510278
"australia_new zealand",46,1952,934.845093157849,239.67649171967
"australia_new zealand",47,1952,917.732056864716,236.106581401349
"australia_new zealand",48,1952,903.55554975393,232.495342137633
"australia_new zealand",49,1952,898.043374976038,230.732818525041
"australia_new zealand",50,1952,901.14801235693,231.092140003392
"australia_new zealand",51,1952,912.13865080489,233.598671439618
"australia_new zealand",52,1952,929.130978367702,238.018564656148
"australia_new zealand",53,1952,950.18574116584,244.025140189259
"australia_new zealand",54,1952,973.90719161986,251.314022193006
"australia_new zealand",55,1952,1001.02811426319,259.873014237681
"australia_new zealand",56,1952,1034.1714686867,270.041074564265
"australia_new zealand",57,1952,1073.94410962837,281.645637136225
"australia_new zealand",58,1952,1120.39484972854,294.357522338524
"australia_new zealand",59,1952,1172.67649916531,307.764017993012
"australia_new zealand",60,1952,1229.50243922241,321.663403002464
"australia_new zealand",61,1952,1291.50863918181,336.399966280054
"australia_new zealand",62,1952,1357.95816108746,352.072123504718
"australia_new zealand",63,1952,1428.5169061223,368.864715344601
"australia_new zealand",64,1952,1502.89842704098,386.934216449784
"australia_new zealand",65,1952,1580.97076916911,406.367836224377
"australia_new zealand",66,1952,1664.74761837645,427.688903959698
"australia_new zealand",67,1952,1754.14772426012,450.853925717685
"australia_new zealand",68,1952,1849.06925529568,475.813290509451
"australia_new zealand",69,1952,1948.3938444488,502.273750755127
"australia_new zealand",70,1952,2051.30261981744,530.078041949876
"australia_new zealand",71,1952,2160.16942906438,559.694576168102
"australia_new zealand",72,1952,2274.15443500815,590.886814179208
"australia_new zealand",73,1952,2392.29022316543,623.323522460514
"australia_new zealand",74,1952,2511.72022397415,656.224189928869
"australia_new zealand",75,1952,2631.62666182368,689.352914893799
"australia_new zealand",76,1952,2756.76942919454,723.627799883564
"australia_new zealand",77,1952,2887.0062418863,759.081700091273
"australia_new zealand",78,1952,3022.11648841598,795.757898884006
"australia_new zealand",79,1952,3155.03154442307,831.921312077487
"australia_new zealand",80,1952,3283.85887831972,867.141423703794
"australia_new zealand",81,1952,3415.37148939543,903.016527202395
"australia_new zealand",82,1952,3547.90707261805,939.301278345466
"australia_new zealand",83,1952,3679.29678370738,975.621912879447
"australia_new zealand",84,1952,3791.71355768278,1007.60093623538
"australia_new zealand",85,1952,3881.56519217754,1034.3972104602
"australia_new zealand",86,1952,3958.78074441611,1058.15915310652
"australia_new zealand",87,1952,4020.22443180231,1078.1875559191
"australia_new zealand",88,1952,4062.69450515945,1093.71745209731
"australia_new zealand",89,1952,4051.75321532817,1095.59778207812
"australia_new zealand",90,1952,3985.21066543584,1083.1582485411
"australia_new zealand",91,1952,3885.17036701935,1062.12869451987
"australia_new zealand",92,1952,3751.1958493395,1032.52503283269
"australia_new zealand",93,1952,3583.33551225061,994.253549190612
"australia_new zealand",94,1952,3347.4335837705,939.803584455329
"australia_new zealand",95,1952,3054.30184507727,870.754267228756
"australia_new zealand",96,1952,2733.28609849205,793.55043901818
"australia_new zealand",97,1952,2393.69781452103,709.605832503094
"australia_new zealand",98,1952,2047.32112568822,621.220251093265
"australia_new zealand",99,1952,1707.42842097262,531.349835052721
"australia_new zealand",100,1952,0,NA
"australia_new zealand",15,1953,936.352246025012,232.847606818395
"australia_new zealand",16,1953,1218.64354549873,309.317466484102
"australia_new zealand",17,1953,1452.54683163302,372.511360743155
"australia_new zealand",18,1953,1621.5061713369,416.59513828753
"australia_new zealand",19,1953,1741.92885608163,445.640893005244
"australia_new zealand",20,1953,1658.22813117593,423.929820369956
"australia_new zealand",21,1953,1573.49109598155,400.837608326225
"australia_new zealand",22,1953,1508.85669891715,382.996853488953
"australia_new zealand",23,1953,1486.21078309893,377.226094707993
"australia_new zealand",24,1953,1482.62582352252,377.54136177185
"australia_new zealand",25,1953,1340.66311554758,341.818861893885
"australia_new zealand",26,1953,1218.08297249738,311.74661256007
"australia_new zealand",27,1953,1113.63844267125,285.443931655663
"australia_new zealand",28,1953,1032.49077468027,261.915524836839
"australia_new zealand",29,1953,973.683284572915,242.049774732022
"australia_new zealand",30,1953,928.336736495592,223.33586952753
"australia_new zealand",31,1953,888.663780454237,206.067420753952
"australia_new zealand",32,1953,849.623210580277,189.999318231769
"australia_new zealand",33,1953,808.522742338547,175.548516009922
"australia_new zealand",34,1953,764.464265235197,161.700491228904
"australia_new zealand",35,1953,759.123373064286,158.786878380176
"australia_new zealand",36,1953,753.500390700867,156.902831683516
"australia_new zealand",37,1953,753.240767961194,157.505133055799
"australia_new zealand",38,1953,763.701064587053,162.315979858536
"australia_new zealand",39,1953,783.594253779529,171.039460891619
"australia_new zealand",40,1953,830.372666431903,187.997362070202
"australia_new zealand",41,1953,873.834495777403,204.806096637073
"australia_new zealand",42,1953,905.967714575203,218.548243589937
"australia_new zealand",43,1953,919.789231976758,226.665078529448
"australia_new zealand",44,1953,916.682942714882,229.277577533878
"australia_new zealand",45,1953,906.193481603366,228.777628625047
"australia_new zealand",46,1953,891.540237833926,226.058880507555
"australia_new zealand",47,1953,878.652863351508,223.003466778772
"australia_new zealand",48,1953,873.503595461162,221.531671294615
"australia_new zealand",49,1953,876.17977146323,221.96264873981
"australia_new zealand",50,1953,885.114589455365,224.1142440568
"australia_new zealand",51,1953,899.462335754568,227.955168186989
"australia_new zealand",52,1953,917.356425804822,233.216702973642
"australia_new zealand",53,1953,937.481844386508,239.655120080737
"australia_new zealand",54,1953,960.551501195515,247.312136178606
"australia_new zealand",55,1953,987.750004034782,256.182536011307
"australia_new zealand",56,1953,1021.49864107224,266.515030572074
"australia_new zealand",57,1953,1062.10094882111,278.051726641674
"australia_new zealand",58,1953,1109.14000613388,290.430260301373
"australia_new zealand",59,1953,1161.20913157983,303.379415458793
"australia_new zealand",60,1953,1217.17649307803,316.812943201704
"australia_new zealand",61,1953,1278.00199843193,331.16013645919
"australia_new zealand",62,1953,1343.26164312421,346.590569029997
"australia_new zealand",63,1953,1412.87510222833,363.322257185734
"australia_new zealand",64,1953,1486.46263849619,381.412868840576
"australia_new zealand",65,1953,1563.87422288753,400.905056126112
"australia_new zealand",66,1953,1647.17787832021,422.298466428842
"australia_new zealand",67,1953,1736.31184889713,445.546563149231
"australia_new zealand",68,1953,1831.10025565722,470.579592957418
"australia_new zealand",69,1953,1930.06385781891,497.035583335203
"australia_new zealand",70,1953,2032.26253769553,524.712058990935
"australia_new zealand",71,1953,2140.06300362778,554.037958626168
"australia_new zealand",72,1953,2252.59005261209,584.724624618765
"australia_new zealand",73,1953,2368.96414281935,616.431257695941
"australia_new zealand",74,1953,2486.81839371103,648.604351258628
"australia_new zealand",75,1953,2605.51640104779,681.104063462823
"australia_new zealand",76,1953,2729.95087031714,714.916839376604
"australia_new zealand",77,1953,2860.0726438236,750.113764092783
"australia_new zealand",78,1953,2995.65520491242,786.741064616464
"australia_new zealand",79,1953,3129.11356726416,822.88591869654
"australia_new zealand",80,1953,3258.34012491253,858.064635005331
"australia_new zealand",81,1953,3390.2221467262,893.867648435961
"australia_new zealand",82,1953,3523.01220153769,930.053226041791
"australia_new zealand",83,1953,3654.58949949216,966.245001246715
"australia_new zealand",84,1953,3767.47791944281,998.182004999114
"australia_new zealand",85,1953,3858.1746489356,1025.00337818784
"australia_new zealand",86,1953,3936.91997551527,1048.92753698211
"australia_new zealand",87,1953,4000.6025577991,1069.27493916897
"australia_new zealand",88,1953,4045.98374401777,1085.31749943349
"australia_new zealand",89,1953,4038.32239490097,1087.90033662775
"australia_new zealand",90,1953,3975.22099522279,1076.35439204638
"australia_new zealand",91,1953,3879.35390061172,1056.51994414548
"australia_new zealand",92,1953,3750.06532577857,1028.35889129671
"australia_new zealand",93,1953,3587.1140252478,991.687762675687
"australia_new zealand",94,1953,3355.44472600946,938.758337356166
"australia_new zealand",95,1953,3065.45223026982,870.970598625893
"australia_new zealand",96,1953,2747.0037893142,794.921800645665
"australia_new zealand",97,1953,2409.28203757242,711.960256809847
"australia_new zealand",98,1953,2063.93506271742,624.366394992028
"australia_new zealand",99,1953,1724.00778883267,535.040830769378
"australia_new zealand",100,1953,0,NA
"australia_new zealand",15,1954,928.746217969306,231.150937194762
"australia_new zealand",16,1954,1176.99993659045,297.488760606689
"australia_new zealand",17,1954,1364.57365787635,346.345097011387
"australia_new zealand",18,1954,1506.48289056564,381.240979124025
"australia_new zealand",19,1954,1602.8430039624,402.367416180036
"australia_new zealand",20,1954,1520.85663043041,380.616550927358
"australia_new zealand",21,1954,1457.22055378739,363.625560098848
"australia_new zealand",22,1954,1434.04198172652,358.132068587112
"australia_new zealand",23,1954,1428.8323158003,358.407265085415
"australia_new zealand",24,1954,1441.63040009337,364.09080079437
"australia_new zealand",25,1954,1313.84537819074,333.111218149122
"australia_new zealand",26,1954,1202.04679464426,305.573426277542
"australia_new zealand",27,1954,1109.40260954358,279.967457684381
"australia_new zealand",28,1954,1036.95424501464,257.603111919506
"australia_new zealand",29,1954,984.512774029393,238.754766817007
"australia_new zealand",30,1954,935.808564775152,219.676976761608
"australia_new zealand",31,1954,888.924578703565,201.956372387241
"australia_new zealand",32,1954,840.191961740151,185.974008012845
"australia_new zealand",33,1954,789.483258393679,170.810501357146
"australia_new zealand",34,1954,740.101328742143,156.733902243808
"australia_new zealand",35,1954,732.441847198217,153.994966926744
"australia_new zealand",36,1954,731.132952839777,153.675295561078
"australia_new zealand",37,1954,740.720863476895,157.317931725939
"australia_new zealand",38,1954,760.706640424459,164.914720746652
"australia_new zealand",39,1954,785.346174045878,175.015697066789
"australia_new zealand",40,1954,830.991438844179,191.396139509776
"australia_new zealand",41,1954,866.195758246303,205.251708934226
"australia_new zealand",42,1954,884.015659624278,214.018725491686
"australia_new zealand",43,1954,885.419581574127,217.634079880818
"australia_new zealand",44,1954,874.62297424614,217.11037716319
"australia_new zealand",45,1954,862.026452383695,215.125021517028
"australia_new zealand",46,1954,851.377387417623,212.802793308947
"australia_new zealand",47,1954,847.383932132165,211.764488591741
"australia_new zealand",48,1954,850.378134306919,212.391628039027
"australia_new zealand",49,1954,858.88556291863,214.543860191691
"australia_new zealand",50,1954,871.229960687949,217.989750546473
"australia_new zealand",51,1954,886.499766692703,222.647229242936
"australia_new zealand",52,1954,903.413968757328,228.321893015077
"australia_new zealand",53,1954,922.821048905403,235.136394916654
"australia_new zealand",54,1954,945.944374552958,243.155015990003
"australia_new zealand",55,1954,973.840235127694,252.291014115532
"australia_new zealand",56,1954,1008.67470802214,262.6998086937
"australia_new zealand",57,1954,1050.26616585104,274.066038614099
"australia_new zealand",58,1954,1097.46391663728,286.099409977223
"australia_new zealand",59,1954,1148.9473367804,298.643226682284
"australia_new zealand",60,1954,1203.87346789395,311.708640591538
"australia_new zealand",61,1954,1263.52637810551,325.801920674987
"australia_new zealand",62,1954,1327.75565084164,341.136113892387
"australia_new zealand",63,1954,1396.46318327978,357.858989383262
"australia_new zealand",64,1954,1469.25703505771,375.990407833869
"australia_new zealand",65,1954,1546.00380330045,395.55433710483
"australia_new zealand",66,1954,1628.84822387541,417.02313230342
"australia_new zealand",67,1954,1717.6663351011,440.328554337793
"australia_new zealand",68,1954,1811.93884506436,465.320201791191
"australia_new zealand",69,1954,1910.06417613952,491.607741811355
"australia_new zealand",70,1954,2011.04482560373,518.961351920349
"australia_new zealand",71,1954,2117.24563678937,547.763621788885
"australia_new zealand",72,1954,2227.88143454791,577.720845409669
"australia_new zealand",73,1954,2342.50910778961,608.688018225087
"australia_new zealand",74,1954,2458.94078273525,640.218923852119
"australia_new zealand",75,1954,2576.64369891264,672.214648783626
"australia_new zealand",76,1954,2700.64973532564,705.707679819635
"australia_new zealand",77,1954,2830.88462271073,740.777601340169
"australia_new zealand",78,1954,2966.55150980282,777.282164121387
"australia_new zealand",79,1954,3099.96451431743,813.277206098075
"australia_new zealand",80,1954,3228.98431900366,848.254235113337
"australia_new zealand",81,1954,3360.56680373978,883.836337657387
"australia_new zealand",82,1954,3493.01044834017,919.77872241075
"australia_new zealand",83,1954,3624.37288198988,955.739269379476
"australia_new zealand",84,1954,3737.42706801854,987.517294585395
"australia_new zealand",85,1954,3828.75620626038,1014.27634876123
"australia_new zealand",86,1954,3908.88790632806,1038.29422352005
"australia_new zealand",87,1954,3974.73703382548,1058.93506296093
"australia_new zealand",88,1954,4022.69726911424,1075.42910904494
"australia_new zealand",89,1954,4018.01334064011,1078.68617513184
"australia_new zealand",90,1954,3958.22942807438,1068.02260905241
"australia_new zealand",91,1954,3866.6150758775,1049.41309475298
"australia_new zealand",92,1954,3742.25450841545,1022.75185661015
"australia_new zealand",93,1954,3584.16357454111,987.577962321112
"australia_new zealand",94,1954,3356.72613961933,936.022748102518
"australia_new zealand",95,1954,3070.13585060154,869.474989869025
"australia_new zealand",96,1954,2754.83937344944,794.617034487581
"australia_new zealand",97,1954,2419.67681692761,712.813255517834
"australia_new zealand",98,1954,2076.0133512278,626.196560344302
"australia_new zealand",99,1954,1736.80659083247,537.656982175476
"australia_new zealand",100,1954,0,NA
"australia_new zealand",15,1955,896.954528281733,222.060752313779
"australia_new zealand",16,1955,1101.63070342321,275.290327315748
"australia_new zealand",17,1955,1263.95653730999,315.747467604124
"australia_new zealand",18,1955,1382.59998106856,343.088483604707
"australia_new zealand",19,1955,1461.12723758767,358.923116596611
"australia_new zealand",20,1955,1399.77972522647,343.07401359628
"australia_new zealand",21,1955,1377.11107841434,338.088119382502
"australia_new zealand",22,1955,1371.14907314171,338.52320030138
"australia_new zealand",23,1955,1382.21792886537,344.094734665166
"australia_new zealand",24,1955,1409.38560593826,353.931977880953
"australia_new zealand",25,1955,1292.8221649734,325.758112274874
"australia_new zealand",26,1955,1191.08450825782,298.640716959881
"australia_new zealand",27,1955,1107.30853289462,274.33103225622
"australia_new zealand",28,1955,1041.20834774517,253.055560749329
"australia_new zealand",29,1955,992.32653313741,235.205680366316
"australia_new zealand",30,1955,936.87910138772,215.786217974063
"australia_new zealand",31,1955,879.671426068354,198.185264493576
"australia_new zealand",32,1955,821.48732558729,181.597605361636
"australia_new zealand",33,1955,765.231311561816,166.199652406795
"australia_new zealand",34,1955,715.559208216557,152.622970739806
"australia_new zealand",35,1955,711.148868687181,151.01081020342
"australia_new zealand",36,1955,718.009624264408,153.128191869539
"australia_new zealand",37,1955,736.344669959863,159.188648968985
"australia_new zealand",38,1955,760.858490542326,168.084437339439
"australia_new zealand",39,1955,784.244867725887,177.711163929534
"australia_new zealand",40,1955,822.082013072303,191.405769821767
"australia_new zealand",41,1955,843.631929712043,200.615699254063
"australia_new zealand",42,1955,849.406636051705,205.080827011243
"australia_new zealand",43,1955,843.192653193635,205.625878406411
"australia_new zealand",44,1955,830.016618125861,203.547858644238
"australia_new zealand",45,1955,821.052504183641,201.806093807945
"australia_new zealand",46,1955,819.079258700199,201.357310988997
"australia_new zealand",47,1955,823.111255577294,202.308351712105
"australia_new zealand",48,1955,831.885067766783,204.576199461144
"australia_new zealand",49,1955,843.786978132283,207.957296917088
"australia_new zealand",50,1955,857.04981308624,212.181282966871
"australia_new zealand",51,1955,871.29175273471,217.224665519044
"australia_new zealand",52,1955,887.448989831953,223.272356437538
"australia_new zealand",53,1955,906.900995739898,230.484709452056
"australia_new zealand",54,1955,930.790378171181,238.850159561627
"australia_new zealand",55,1955,959.988704948098,248.197434663765
"australia_new zealand",56,1955,996.176709277137,258.600480671887
"australia_new zealand",57,1955,1038.28505486118,269.747589585453
"australia_new zealand",58,1955,1085.16664344574,281.445052910704
"australia_new zealand",59,1955,1135.7676193084,293.63906469876
"australia_new zealand",60,1955,1189.54921924477,306.437975594613
"australia_new zealand",61,1955,1248.09279663494,320.396877128903
"australia_new zealand",62,1955,1311.31245903932,335.693022911914
"australia_new zealand",63,1955,1379.10249002289,352.440857386171
"australia_new zealand",64,1955,1451.09154916674,370.638557727427
"australia_new zealand",65,1955,1527.18751080982,390.281705262734
"australia_new zealand",66,1955,1609.52654452306,411.802188648922
"australia_new zealand",67,1955,1697.68231855263,435.046540670186
"australia_new zealand",68,1955,1790.98232656625,459.842128125263
"australia_new zealand",69,1955,1887.77041232677,485.780027628537
"australia_new zealand",70,1955,1987.00808903358,512.58888468846
"australia_new zealand",71,1955,2091.18057603123,540.667520673644
